index,der_word,subtitle_ind,eng_sent,video_code,start,end,tokens,movie_dir,sinc
19314,parking,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19315,validation,157,Yep.  - Do you need parking validation?,SI106,548580,550820,yep  do you need parking validation,./silicon,F
19316,no,158,"No, I used Lyft.",SI106,550830,552490,no i used lyft,./silicon,F
19317,i,158,"No, I used Lyft.",SI106,550830,552490,no i used lyft,./silicon,F
19318,used,158,"No, I used Lyft.",SI106,550830,552490,no i used lyft,./silicon,F
19319,lyft,158,"No, I used Lyft.",SI106,550830,552490,no i used lyft,./silicon,F
19320,so,159,So I'll Lyft it back.,SI106,552500,554880,so i'll lyft back,./silicon,F
19321,i'll,159,So I'll Lyft it back.,SI106,552500,554880,so i'll lyft back,./silicon,F
19322,lyft,159,So I'll Lyft it back.,SI106,552500,554880,so i'll lyft back,./silicon,F
19323,back,159,So I'll Lyft it back.,SI106,552500,554880,so i'll lyft back,./silicon,F
19324,why,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19325,don't,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19326,i,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19327,have,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19328,peter's,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19329,car,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19330,take,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19331,you,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19332,home,160,Why don't I have Peter's car take you home.,SI106,554890,556660,why don't i have peter's car take you home,./silicon,F
19333,he's,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19334,not,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19335,using,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19336,we're,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19337,shipping,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19338,off,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19339,to,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19340,arallon,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19341,tomorrow,161,"He's not using it, we're  shipping off to Arallon tomorrow.",SI106,556670,558830,he's not using we're shipping off to arallon tomorrow,./silicon,F
19342,arallon,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19343,,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19344,yeah,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19345,island,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19346,peter's,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19347,building,162,"Arallon?  - Yeah, the island Peter's building.",SI106,558840,562010,arallon  yeah island peter's building,./silicon,F
19348,what's,163,What's the... the red line?,SI106,565600,567670,what's red line,./silicon,F
19349,red,163,What's the... the red line?,SI106,565600,567670,what's red line,./silicon,F
19350,line,163,What's the... the red line?,SI106,565600,567670,what's red line,./silicon,F
19351,that's,164,That's the International Date Line.,SI106,567680,569060,that's international date line,./silicon,F
19352,international,164,That's the International Date Line.,SI106,567680,569060,that's international date line,./silicon,F
19353,date,164,That's the International Date Line.,SI106,567680,569060,that's international date line,./silicon,F
19354,line,164,That's the International Date Line.,SI106,567680,569060,that's international date line,./silicon,F
19355,island's,165,The island's built right on it,SI106,569070,570590,island's built right on,./silicon,F
19356,built,165,The island's built right on it,SI106,569070,570590,island's built right on,./silicon,F
19357,right,165,The island's built right on it,SI106,569070,570590,island's built right on,./silicon,F
19358,on,165,The island's built right on it,SI106,569070,570590,island's built right on,./silicon,F
19359,so,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19360,western,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19361,half,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19362,can,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19363,celebrate,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19364,first,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19365,new,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19366,years,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19367,on,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19368,earth,166,"so the western half can celebrate  the first new years on Earth,",SI106,570600,573390,so western half can celebrate first new years on earth,./silicon,F
19369,then,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19370,next,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19371,day,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19372,they,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19373,walk,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19374,over,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19375,to,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19376,eastern,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19377,half,167,"then the next day, they walk  over to the eastern half",SI106,573400,575600,then next day they walk over to eastern half,./silicon,F
19378,and,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19379,celebrate,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19380,last,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19381,new,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19382,years,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19383,on,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19384,earth,168,and celebrate the last new years on Earth.,SI106,575610,577400,and celebrate last new years on earth,./silicon,F
19385,but,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19386,if,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19387,you,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19388,can,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19389,walk,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19390,why,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19391,does,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19392,he,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19393,need,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
19394,car,169,"But if you can walk, why does  he need the car on the island?",SI106,577410,580150,but if you can walk why does he need car on island,./silicon,F
